w_static.py:2022-04-29 14:39:08,791:----------start-of-run----------
data_utils.py:2022-04-29 14:39:15,268:# all trajectories: 24694
trainer_bp.py:2022-04-29 14:39:22,670:Using 18520 instances for training
trainer_bp.py:2022-04-29 14:39:22,671:Using 6174 instances for validation
trainer_bp.py:2022-04-29 14:39:23,368:Epoch:  1
trainer_bp.py:2022-04-30 15:25:56,714:Iteration: 0, baseline val loss 0.001188533938167064
trainer_bp.py:2022-04-30 15:26:03,590:iteration: 100, baseline train loss 0.001303694930574789
trainer_bp.py:2022-04-30 15:26:16,134:Iteration: 100, baseline val loss 0.0011739364845462334
trainer_bp.py:2022-04-30 15:26:23,056:iteration: 200, baseline train loss 0.0011608370120352628
trainer_bp.py:2022-04-30 15:26:35,345:Iteration: 200, baseline val loss 0.0012003568873052114
trainer_bp.py:2022-04-30 15:26:42,241:iteration: 300, baseline train loss 0.001539801039887557
trainer_bp.py:2022-04-30 15:26:54,628:Iteration: 300, baseline val loss 0.0011975841134716032
trainer_bp.py:2022-04-30 15:27:01,458:iteration: 400, baseline train loss 0.001345004248685135
trainer_bp.py:2022-04-30 15:27:13,839:Iteration: 400, baseline val loss 0.0011808049267825326
trainer_bp.py:2022-04-30 15:27:20,711:iteration: 500, baseline train loss 0.0012132737901900165
trainer_bp.py:2022-04-30 15:27:33,027:Iteration: 500, baseline val loss 0.0011789895201614188
trainer_bp.py:2022-04-30 15:27:38,414:Epoch:  12
trainer_bp.py:2022-04-30 15:27:38,414:Loss improved, saving model and setting loss
trainer_bp.py:2022-04-30 15:27:38,502:iteration: 0, baseline train loss 0.0009824776115057582
trainer_bp.py:2022-04-30 15:27:50,961:Iteration: 0, baseline val loss 0.0011733367103497626
trainer_bp.py:2022-04-30 15:27:57,799:iteration: 100, baseline train loss 0.001259779737070154
trainer_bp.py:2022-04-30 15:28:10,162:Iteration: 100, baseline val loss 0.0011797375956586087
trainer_bp.py:2022-04-30 15:28:16,991:iteration: 200, baseline train loss 0.00170860577381479
trainer_bp.py:2022-04-30 15:28:29,270:Iteration: 200, baseline val loss 0.0011787450813322195
trainer_bp.py:2022-04-30 15:28:36,197:iteration: 300, baseline train loss 0.0008314861389894882
trainer_bp.py:2022-04-30 15:28:48,444:Iteration: 300, baseline val loss 0.0011738340893427766
trainer_bp.py:2022-04-30 15:28:55,273:iteration: 400, baseline train loss 0.0012256052243654928
trainer_bp.py:2022-04-30 15:29:07,618:Iteration: 400, baseline val loss 0.0011719497114307488
trainer_bp.py:2022-04-30 15:29:14,386:iteration: 500, baseline train loss 0.0012566416849843127
trainer_bp.py:2022-04-30 15:29:26,705:Iteration: 500, baseline val loss 0.0011743580138405525
trainer_bp.py:2022-04-30 15:29:32,123:Epoch:  13
trainer_bp.py:2022-04-30 15:29:32,209:iteration: 0, baseline train loss 0.0015556394016975903
trainer_bp.py:2022-04-30 15:29:44,572:Iteration: 0, baseline val loss 0.001175868741909326
trainer_bp.py:2022-04-30 15:29:51,330:iteration: 100, baseline train loss 0.0008584598834730087
trainer_bp.py:2022-04-30 15:30:04,533:Iteration: 100, baseline val loss 0.001209537959942761
trainer_bp.py:2022-04-30 15:30:11,447:iteration: 200, baseline train loss 0.000872629097852841
trainer_bp.py:2022-04-30 15:30:23,801:Iteration: 200, baseline val loss 0.0011702731230992269
trainer_bp.py:2022-04-30 15:30:30,694:iteration: 300, baseline train loss 0.001548394157780181
trainer_bp.py:2022-04-30 15:30:43,081:Iteration: 300, baseline val loss 0.0011768628190679177
trainer_bp.py:2022-04-30 15:30:49,839:iteration: 400, baseline train loss 0.001147950862728015
trainer_bp.py:2022-04-30 15:31:02,169:Iteration: 400, baseline val loss 0.0011696860320307703
trainer_bp.py:2022-04-30 15:31:08,949:iteration: 500, baseline train loss 0.0013914141383613078
trainer_bp.py:2022-04-30 15:31:21,293:Iteration: 500, baseline val loss 0.0011919642132081102
trainer_bp.py:2022-04-30 15:31:26,651:Epoch:  14
trainer_bp.py:2022-04-30 15:31:26,735:iteration: 0, baseline train loss 0.0008873871723841391
trainer_bp.py:2022-04-30 15:31:39,016:Iteration: 0, baseline val loss 0.0011803862204011945
trainer_bp.py:2022-04-30 15:31:45,856:iteration: 100, baseline train loss 0.0009555878703284287
trainer_bp.py:2022-04-30 15:31:58,201:Iteration: 100, baseline val loss 0.001175566962706757
trainer_bp.py:2022-04-30 15:32:04,976:iteration: 200, baseline train loss 0.001583777342998584
trainer_bp.py:2022-04-30 15:32:17,203:Iteration: 200, baseline val loss 0.0011945255358410702
trainer_bp.py:2022-04-30 15:32:23,985:iteration: 300, baseline train loss 0.0009828790515993596
trainer_bp.py:2022-04-30 15:32:36,241:Iteration: 300, baseline val loss 0.0011777119893771843
trainer_bp.py:2022-04-30 15:32:43,075:iteration: 400, baseline train loss 0.0014672231320122706
trainer_bp.py:2022-04-30 15:32:55,487:Iteration: 400, baseline val loss 0.0011696478088689085
trainer_bp.py:2022-04-30 15:33:02,374:iteration: 500, baseline train loss 0.0016441251588042256
trainer_bp.py:2022-04-30 15:33:14,717:Iteration: 500, baseline val loss 0.0011777461921998217
trainer_bp.py:2022-04-30 15:33:19,980:Epoch:  15
trainer_bp.py:2022-04-30 15:33:19,980:Loss improved, saving model and setting loss
trainer_bp.py:2022-04-30 15:33:20,067:iteration: 0, baseline train loss 0.0012675220978376432
trainer_bp.py:2022-04-30 15:33:32,400:Iteration: 0, baseline val loss 0.0011774598693017608
trainer_bp.py:2022-04-30 15:33:39,267:iteration: 100, baseline train loss 0.0010775410852045023
trainer_bp.py:2022-04-30 15:33:51,623:Iteration: 100, baseline val loss 0.0011833993827861887
trainer_bp.py:2022-04-30 15:33:58,439:iteration: 200, baseline train loss 0.0013685500435574828
trainer_bp.py:2022-04-30 15:34:10,658:Iteration: 200, baseline val loss 0.0011764689661584397
trainer_bp.py:2022-04-30 15:34:17,515:iteration: 300, baseline train loss 0.0032538024404676585
trainer_bp.py:2022-04-30 15:34:29,833:Iteration: 300, baseline val loss 0.0011689574218608464
trainer_bp.py:2022-04-30 15:34:36,854:iteration: 400, baseline train loss 0.0011755810916455349
trainer_bp.py:2022-04-30 15:34:49,117:Iteration: 400, baseline val loss 0.001172086197706085
trainer_bp.py:2022-04-30 15:34:56,019:iteration: 500, baseline train loss 0.0009676648357956396
trainer_bp.py:2022-04-30 15:35:08,340:Iteration: 500, baseline val loss 0.0011741729563578608
trainer_bp.py:2022-04-30 15:35:13,741:Epoch:  16
trainer_bp.py:2022-04-30 15:35:13,833:iteration: 0, baseline train loss 0.001093059514564824
trainer_bp.py:2022-04-30 15:35:26,094:Iteration: 0, baseline val loss 0.0011711708334085828
trainer_bp.py:2022-04-30 15:35:33,020:iteration: 100, baseline train loss 0.0014080746088997386
trainer_bp.py:2022-04-30 15:35:46,334:Iteration: 100, baseline val loss 0.001166722046533747
trainer_bp.py:2022-04-30 15:35:53,209:iteration: 200, baseline train loss 0.0012453737382705989
trainer_bp.py:2022-04-30 15:36:05,536:Iteration: 200, baseline val loss 0.0011957463440965081
trainer_bp.py:2022-04-30 15:36:12,414:iteration: 300, baseline train loss 0.0011427024700225489
trainer_bp.py:2022-04-30 15:36:24,683:Iteration: 300, baseline val loss 0.0011718588990037677
trainer_bp.py:2022-04-30 15:36:31,568:iteration: 400, baseline train loss 0.0008475701726050155
trainer_bp.py:2022-04-30 15:36:43,929:Iteration: 400, baseline val loss 0.0011720819467731347
trainer_bp.py:2022-04-30 15:36:50,728:iteration: 500, baseline train loss 0.002733323682685471
trainer_bp.py:2022-04-30 15:37:03,217:Iteration: 500, baseline val loss 0.0011775571144109094
trainer_bp.py:2022-04-30 15:37:08,625:Epoch:  17
trainer_bp.py:2022-04-30 15:37:08,711:iteration: 0, baseline train loss 0.0009951589849702476
trainer_bp.py:2022-04-30 15:37:21,122:Iteration: 0, baseline val loss 0.0011664622640903469
trainer_bp.py:2022-04-30 15:37:27,886:iteration: 100, baseline train loss 0.0008542219238673639
trainer_bp.py:2022-04-30 15:37:40,213:Iteration: 100, baseline val loss 0.0011671486167031395
trainer_bp.py:2022-04-30 15:37:47,163:iteration: 200, baseline train loss 0.0009289154373248452
trainer_bp.py:2022-04-30 15:37:59,520:Iteration: 200, baseline val loss 0.0011801331561106154
trainer_bp.py:2022-04-30 15:38:06,391:iteration: 300, baseline train loss 0.001527408098303662
trainer_bp.py:2022-04-30 15:38:18,648:Iteration: 300, baseline val loss 0.0011660856823946062
trainer_bp.py:2022-04-30 15:38:25,569:iteration: 400, baseline train loss 0.0012968433299750562
trainer_bp.py:2022-04-30 15:38:37,871:Iteration: 400, baseline val loss 0.0011794706354274907
trainer_bp.py:2022-04-30 15:38:44,601:iteration: 500, baseline train loss 0.0008117619035712996
trainer_bp.py:2022-04-30 15:38:56,946:Iteration: 500, baseline val loss 0.001172388227159093
trainer_bp.py:2022-04-30 15:39:02,324:Epoch:  18
trainer_bp.py:2022-04-30 15:39:02,325:Loss improved, saving model and setting loss
trainer_bp.py:2022-04-30 15:39:02,414:iteration: 0, baseline train loss 0.0010420323937700468
trainer_bp.py:2022-04-30 15:39:14,780:Iteration: 0, baseline val loss 0.0011672116825792332
trainer_bp.py:2022-04-30 15:39:21,604:iteration: 100, baseline train loss 0.001046799339277085
trainer_bp.py:2022-04-30 15:39:33,982:Iteration: 100, baseline val loss 0.001165654240749428
trainer_bp.py:2022-04-30 15:39:40,869:iteration: 200, baseline train loss 0.0008903056579295192
trainer_bp.py:2022-04-30 15:39:53,240:Iteration: 200, baseline val loss 0.0011637827222272484
trainer_bp.py:2022-04-30 15:40:00,195:iteration: 300, baseline train loss 0.001202945947109307
trainer_bp.py:2022-04-30 15:40:12,620:Iteration: 300, baseline val loss 0.0011639424049153478
trainer_bp.py:2022-04-30 15:40:19,481:iteration: 400, baseline train loss 0.0011088821169857681
trainer_bp.py:2022-04-30 15:40:31,809:Iteration: 400, baseline val loss 0.0011698251888686603
trainer_bp.py:2022-04-30 15:40:38,663:iteration: 500, baseline train loss 0.0009691280885643903
trainer_bp.py:2022-04-30 15:40:51,072:Iteration: 500, baseline val loss 0.001231774103830992
trainer_bp.py:2022-04-30 15:40:56,331:Epoch:  19
trainer_bp.py:2022-04-30 15:40:56,419:iteration: 0, baseline train loss 0.0009237440995632354
trainer_bp.py:2022-04-30 15:41:08,689:Iteration: 0, baseline val loss 0.0011698107589827615
trainer_bp.py:2022-04-30 15:41:15,592:iteration: 100, baseline train loss 0.0012497202344783696
trainer_bp.py:2022-04-30 15:41:28,814:Iteration: 100, baseline val loss 0.001165989423016929
trainer_bp.py:2022-04-30 15:41:35,532:iteration: 200, baseline train loss 0.0010909543841439774
trainer_bp.py:2022-04-30 15:41:47,832:Iteration: 200, baseline val loss 0.0012163054966586378
trainer_bp.py:2022-04-30 15:41:54,692:iteration: 300, baseline train loss 0.0014154595788111895
trainer_bp.py:2022-04-30 15:42:07,073:Iteration: 300, baseline val loss 0.0011825161442518735
trainer_bp.py:2022-04-30 15:42:13,919:iteration: 400, baseline train loss 0.0011272271385956508
trainer_bp.py:2022-04-30 15:42:26,303:Iteration: 400, baseline val loss 0.001164387936793414
trainer_bp.py:2022-04-30 15:42:33,165:iteration: 500, baseline train loss 0.0009643059272560244
trainer_bp.py:2022-04-30 15:42:45,485:Iteration: 500, baseline val loss 0.0011843077466639072
trainer_bp.py:2022-04-30 15:42:50,849:Epoch:  20
trainer_bp.py:2022-04-30 15:42:50,935:iteration: 0, baseline train loss 0.0010133410833424515
trainer_bp.py:2022-04-30 15:43:03,201:Iteration: 0, baseline val loss 0.0011636464188496288
trainer_bp.py:2022-04-30 15:43:10,065:iteration: 100, baseline train loss 0.0013979634721280466
trainer_bp.py:2022-04-30 15:43:22,401:Iteration: 100, baseline val loss 0.0011670119256303971
trainer_bp.py:2022-04-30 15:43:29,268:iteration: 200, baseline train loss 0.0014920655689727124
trainer_bp.py:2022-04-30 15:43:41,730:Iteration: 200, baseline val loss 0.0011700694152774636
trainer_bp.py:2022-04-30 15:43:48,586:iteration: 300, baseline train loss 0.00109168227104866
trainer_bp.py:2022-04-30 15:44:00,941:Iteration: 300, baseline val loss 0.001165052309428166
trainer_bp.py:2022-04-30 15:44:07,801:iteration: 400, baseline train loss 0.0011659670347389283
trainer_bp.py:2022-04-30 15:44:20,189:Iteration: 400, baseline val loss 0.0011681233640119968
trainer_bp.py:2022-04-30 15:44:27,083:iteration: 500, baseline train loss 0.0011521804264729078
trainer_bp.py:2022-04-30 15:44:39,505:Iteration: 500, baseline val loss 0.0011764275807840526
trainer_bp.py:2022-04-30 15:44:44,911:Epoch:  21
trainer_bp.py:2022-04-30 15:44:44,912:Early stop at epoch: 21
trainer_bp.py:2022-04-30 15:44:44,912:Early stop loss: 0.001172388227159093, val loss: 0.0011764275807840526
data_utils.py:2022-04-30 15:44:45,627:# all trajectories: 6180
trainer_bp.py:2022-04-30 15:44:45,627:test_num_tasks = 6180
data_utils.py:2022-04-30 15:48:19,161:# all trajectories: 6180
trainer_bp.py:2022-04-30 15:48:19,162:test_num_tasks = 6180
trainer_bp.py:2022-04-30 15:52:54,092:-----params-----
trainer_bp.py:2022-04-30 15:52:54,093:dtype : torch.float64
trainer_bp.py:2022-04-30 15:52:54,093:dataset : bp
trainer_bp.py:2022-04-30 15:52:54,093:static_dim : 147
trainer_bp.py:2022-04-30 15:52:54,093:num_tasks_training : 24694
trainer_bp.py:2022-04-30 15:52:54,093:num_tasks_test : 6180
trainer_bp.py:2022-04-30 15:52:54,093:steps_ahead : 3
trainer_bp.py:2022-04-30 15:52:54,093:device : cuda
trainer_bp.py:2022-04-30 15:52:54,093:model_type : lstm
trainer_bp.py:2022-04-30 15:52:54,093:early_stop_diff : 0.0
trainer_bp.py:2022-04-30 15:52:54,093:es_epoch : 3
trainer_bp.py:2022-04-30 15:52:54,093:epochs_maml : 50
trainer_bp.py:2022-04-30 15:52:54,093:epochs_baseline : 50
trainer_bp.py:2022-04-30 15:52:54,093:meta_batch_size : 10
trainer_bp.py:2022-04-30 15:52:54,093:shots : 10
trainer_bp.py:2022-04-30 15:52:54,093:hidden_dim : 64
trainer_bp.py:2022-04-30 15:52:54,093:adapt_steps : 10
trainer_bp.py:2022-04-30 15:52:54,093:window_size : 1
trainer_bp.py:2022-04-30 15:52:54,093:fits : (0, 10)
trainer_bp.py:2022-04-30 15:52:54,093:adapt_lr : 0.01
trainer_bp.py:2022-04-30 15:52:54,093:meta_lr : 0.001
trainer_bp.py:2022-04-30 15:52:54,093:lr : 0.001
trainer_bp.py:2022-04-30 15:52:54,093:baseline_finetune_lr : 0.0001
trainer_bp.py:2022-04-30 15:52:54,093:batch_size : 32
trainer_bp.py:2022-04-30 15:52:54,093:save_models : False
trainer_bp.py:2022-04-30 15:52:54,093:log_dir : w_static_bp_3
trainer_bp.py:2022-04-30 15:52:54,093:debugging : False
trainer_bp.py:2022-04-30 15:52:54,093:swap_support_query : False
trainer_bp.py:2022-04-30 15:52:54,093:seed : 2
trainer_bp.py:2022-04-30 15:52:54,093:model : baseline
trainer_bp.py:2022-04-30 15:52:54,093:maml_bias : tensor([-0.1185,  0.0118, -0.0252], requires_grad=True)
trainer_bp.py:2022-04-30 15:52:54,093:tb_dir : runs/w_static_bp_3/20220430-092227
trainer_bp.py:2022-04-30 15:52:54,093:baseline_bias : tensor([-0.1185,  0.0118, -0.0252], requires_grad=True)
trainer_bp.py:2022-04-30 15:52:54,093:num_params : 25095
trainer_bp.py:2022-04-30 15:52:54,093:test_instance : 6179
trainer_bp.py:2022-04-30 15:52:54,093:-----params-----
trainer_bp.py:2022-04-30 15:52:54,094:mae maml 0 : 8.090483550115279 : 3.5103133870388925
trainer_bp.py:2022-04-30 15:52:54,095:rmse maml 0 : 9.881333043949878 : 4.88291403673009
trainer_bp.py:2022-04-30 15:52:54,095:mae maml 10 : 7.3438962834571235 : 3.4536792171332844
trainer_bp.py:2022-04-30 15:52:54,096:rmse maml 10 : 9.169699563513085 : 4.9742595360829736
trainer_bp.py:2022-04-30 15:52:54,097:mae baseline 0 : 7.602352770669144 : 3.50080646606738
trainer_bp.py:2022-04-30 15:52:54,098:rmse baseline 0 : 9.530547057924577 : 5.079922353620219
trainer_bp.py:2022-04-30 15:52:54,098:mae baseline 10 : 7.319468308982815 : 3.47890505506513
trainer_bp.py:2022-04-30 15:52:54,099:rmse baseline 10 : 9.256143754286056 : 5.107514908124885
w_static.py:2022-04-30 15:52:54,099:----------end-of-run----------
w_static.py:2022-04-30 15:53:08,728:----------start-of-run----------
data_utils.py:2022-04-30 15:53:15,213:# all trajectories: 24694
trainer_bp.py:2022-04-30 15:53:22,558:Using 18520 instances for training
trainer_bp.py:2022-04-30 15:53:22,559:Using 6174 instances for validation
trainer_bp.py:2022-04-30 15:53:23,255:Epoch:  1
trainer_bp.py:2022-04-30 15:53:25,408:Iteration: 0, Meta Train Loss 0.06956644213435789
trainer_bp.py:2022-04-30 15:53:37,535:Iteration: 0, val loss 0.08321600627228955
trainer_bp.py:2022-04-30 15:56:34,161:Iteration: 100, Meta Train Loss 0.002688026586576072
trainer_bp.py:2022-04-30 15:56:46,380:Iteration: 100, val loss 0.0026288505344145624
trainer_bp.py:2022-04-30 15:59:41,283:Iteration: 200, Meta Train Loss 0.0015736812766789427
trainer_bp.py:2022-04-30 15:59:53,557:Iteration: 200, val loss 0.0022089900557813887
trainer_bp.py:2022-04-30 16:02:48,629:Iteration: 300, Meta Train Loss 0.0018486692854344175
trainer_bp.py:2022-04-30 16:03:00,967:Iteration: 300, val loss 0.00209508676479088
trainer_bp.py:2022-04-30 16:06:00,130:Iteration: 400, Meta Train Loss 0.0015296594587353868
trainer_bp.py:2022-04-30 16:06:12,417:Iteration: 400, val loss 0.001971941514513193
trainer_bp.py:2022-04-30 16:09:08,965:Iteration: 500, Meta Train Loss 0.0013555894816932854
trainer_bp.py:2022-04-30 16:09:21,221:Iteration: 500, val loss 0.002105273777293393
trainer_bp.py:2022-04-30 16:12:17,492:Iteration: 600, Meta Train Loss 0.000716898355168959
trainer_bp.py:2022-04-30 16:12:29,821:Iteration: 600, val loss 0.001832256258306338
trainer_bp.py:2022-04-30 16:15:26,329:Iteration: 700, Meta Train Loss 0.00121882316949197
trainer_bp.py:2022-04-30 16:15:38,589:Iteration: 700, val loss 0.0018453751060102269
trainer_bp.py:2022-04-30 16:18:34,807:Iteration: 800, Meta Train Loss 0.0012284909851625005
trainer_bp.py:2022-04-30 16:18:47,020:Iteration: 800, val loss 0.0018024814713904899
trainer_bp.py:2022-04-30 16:21:43,270:Iteration: 900, Meta Train Loss 0.001254273178149793
trainer_bp.py:2022-04-30 16:21:55,564:Iteration: 900, val loss 0.0016636377548556293
trainer_bp.py:2022-04-30 16:24:51,392:Iteration: 1000, Meta Train Loss 0.000994630507390249
trainer_bp.py:2022-04-30 16:25:03,613:Iteration: 1000, val loss 0.0018457607498188408
trainer_bp.py:2022-04-30 16:28:00,357:Iteration: 1100, Meta Train Loss 0.0012759164347325757
trainer_bp.py:2022-04-30 16:28:13,141:Iteration: 1100, val loss 0.0015845344186823736
trainer_bp.py:2022-04-30 16:31:09,563:Iteration: 1200, Meta Train Loss 0.0016636503022470978
trainer_bp.py:2022-04-30 16:31:21,818:Iteration: 1200, val loss 0.0015960662821395766
trainer_bp.py:2022-04-30 16:34:18,501:Iteration: 1300, Meta Train Loss 0.001226861113160742
trainer_bp.py:2022-04-30 16:34:30,692:Iteration: 1300, val loss 0.0018131827198829133
trainer_bp.py:2022-04-30 16:37:26,997:Iteration: 1400, Meta Train Loss 0.0006651026813767787
trainer_bp.py:2022-04-30 16:37:39,287:Iteration: 1400, val loss 0.001521257119160768
trainer_bp.py:2022-04-30 16:40:35,856:Iteration: 1500, Meta Train Loss 0.0008507460761380435
trainer_bp.py:2022-04-30 16:40:48,177:Iteration: 1500, val loss 0.0015361658697059487
trainer_bp.py:2022-04-30 16:43:46,912:Iteration: 1600, Meta Train Loss 0.0007246601155080192
trainer_bp.py:2022-04-30 16:43:59,136:Iteration: 1600, val loss 0.0014689407999047702
trainer_bp.py:2022-04-30 16:46:55,499:Iteration: 1700, Meta Train Loss 0.0009272981820059936
trainer_bp.py:2022-04-30 16:47:07,681:Iteration: 1700, val loss 0.001506795615637081
trainer_bp.py:2022-04-30 16:50:06,791:Iteration: 1800, Meta Train Loss 0.0007754809647128814
trainer_bp.py:2022-04-30 16:50:19,459:Iteration: 1800, val loss 0.0014640792316503053
trainer_bp.py:2022-04-30 16:51:49,565:Epoch:  2
trainer_bp.py:2022-04-30 16:51:51,351:Iteration: 0, Meta Train Loss 0.0007394570136035326
