wo_static.py:2022-04-29 14:51:24,706:----------start-of-run----------
data_utils.py:2022-04-29 14:51:31,447:# all trajectories: 24694
trainer_bp.py:2022-04-29 14:51:38,807:Using 18520 instances for training
trainer_bp.py:2022-04-29 14:51:38,807:Using 6174 instances for validation
trainer_bp.py:2022-04-29 14:51:39,502:Epoch:  1
trainer_bp.py:2022-04-30 13:19:51,616:Iteration: 1200, val loss 0.0014168176757090984
trainer_bp.py:2022-04-30 13:22:34,437:Iteration: 1300, Meta Train Loss 0.001467624824712456
trainer_bp.py:2022-04-30 13:22:43,510:Iteration: 1300, val loss 0.001444234872876537
trainer_bp.py:2022-04-30 13:25:26,210:Iteration: 1400, Meta Train Loss 0.001175845332929705
trainer_bp.py:2022-04-30 13:25:35,398:Iteration: 1400, val loss 0.0014057722821301407
trainer_bp.py:2022-04-30 13:28:17,894:Iteration: 1500, Meta Train Loss 0.0006666607855729161
trainer_bp.py:2022-04-30 13:28:27,000:Iteration: 1500, val loss 0.0013973112881369384
trainer_bp.py:2022-04-30 13:31:16,491:Iteration: 1600, Meta Train Loss 0.0008946324573666664
trainer_bp.py:2022-04-30 13:31:25,613:Iteration: 1600, val loss 0.0014616376100809307
trainer_bp.py:2022-04-30 13:34:08,620:Iteration: 1700, Meta Train Loss 0.0006907907376424357
trainer_bp.py:2022-04-30 13:34:17,694:Iteration: 1700, val loss 0.0014918808936812819
trainer_bp.py:2022-04-30 13:37:00,893:Iteration: 1800, Meta Train Loss 0.000671245225712673
trainer_bp.py:2022-04-30 13:37:09,977:Iteration: 1800, val loss 0.0014166867160298414
trainer_bp.py:2022-04-30 13:38:33,010:Epoch:  3
trainer_bp.py:2022-04-30 13:38:34,785:Iteration: 0, Meta Train Loss 0.0010657662597752784
trainer_bp.py:2022-04-30 13:38:43,926:Iteration: 0, val loss 0.0014892482351296903
trainer_bp.py:2022-04-30 13:41:27,961:Iteration: 100, Meta Train Loss 0.0035787024228022936
trainer_bp.py:2022-04-30 13:41:37,034:Iteration: 100, val loss 0.0014479308028544364
trainer_bp.py:2022-04-30 13:44:20,291:Iteration: 200, Meta Train Loss 0.0005459191406584403
trainer_bp.py:2022-04-30 13:44:29,402:Iteration: 200, val loss 0.0014208246595344728
trainer_bp.py:2022-04-30 13:47:13,001:Iteration: 300, Meta Train Loss 0.001467625593579135
trainer_bp.py:2022-04-30 13:47:22,076:Iteration: 300, val loss 0.001414816571830047
trainer_bp.py:2022-04-30 13:50:05,071:Iteration: 400, Meta Train Loss 0.0027450555998784053
trainer_bp.py:2022-04-30 13:50:14,216:Iteration: 400, val loss 0.001408141329620219
trainer_bp.py:2022-04-30 13:52:57,262:Iteration: 500, Meta Train Loss 0.0009996367252947745
trainer_bp.py:2022-04-30 13:53:06,369:Iteration: 500, val loss 0.0014157030253467446
trainer_bp.py:2022-04-30 13:55:49,365:Iteration: 600, Meta Train Loss 0.0021708727008042453
trainer_bp.py:2022-04-30 13:55:58,442:Iteration: 600, val loss 0.0014174127798602808
trainer_bp.py:2022-04-30 13:58:41,928:Iteration: 700, Meta Train Loss 0.0008610173230879079
trainer_bp.py:2022-04-30 13:58:51,036:Iteration: 700, val loss 0.0014254695883095367
trainer_bp.py:2022-04-30 14:01:34,049:Iteration: 800, Meta Train Loss 0.0008104271909988184
trainer_bp.py:2022-04-30 14:01:43,082:Iteration: 800, val loss 0.0014049524490243055
trainer_bp.py:2022-04-30 14:04:25,932:Iteration: 900, Meta Train Loss 0.0007028024148641996
trainer_bp.py:2022-04-30 14:04:35,046:Iteration: 900, val loss 0.001393284994556793
trainer_bp.py:2022-04-30 14:07:18,022:Iteration: 1000, Meta Train Loss 0.003432761704013991
trainer_bp.py:2022-04-30 14:07:27,098:Iteration: 1000, val loss 0.0014152054192838304
trainer_bp.py:2022-04-30 14:10:10,491:Iteration: 1100, Meta Train Loss 0.0006302745040791649
trainer_bp.py:2022-04-30 14:10:19,605:Iteration: 1100, val loss 0.0014170207049619128
trainer_bp.py:2022-04-30 14:13:02,865:Iteration: 1200, Meta Train Loss 0.0008173887439496767
trainer_bp.py:2022-04-30 14:13:11,982:Iteration: 1200, val loss 0.0016600547333116998
trainer_bp.py:2022-04-30 14:15:54,911:Iteration: 1300, Meta Train Loss 0.0032452178866095383
trainer_bp.py:2022-04-30 14:16:04,038:Iteration: 1300, val loss 0.0014018776839619333
trainer_bp.py:2022-04-30 14:18:47,952:Iteration: 1400, Meta Train Loss 0.0009546257858832953
trainer_bp.py:2022-04-30 14:18:57,048:Iteration: 1400, val loss 0.0014384944258648152
trainer_bp.py:2022-04-30 14:21:40,649:Iteration: 1500, Meta Train Loss 0.001321707853930725
trainer_bp.py:2022-04-30 14:21:49,778:Iteration: 1500, val loss 0.001393242899297663
trainer_bp.py:2022-04-30 14:24:32,830:Iteration: 1600, Meta Train Loss 0.0009253860680290721
trainer_bp.py:2022-04-30 14:24:41,944:Iteration: 1600, val loss 0.0014204954676503856
trainer_bp.py:2022-04-30 14:27:24,898:Iteration: 1700, Meta Train Loss 0.0008353969574551759
trainer_bp.py:2022-04-30 14:27:34,040:Iteration: 1700, val loss 0.0013896411501518851
trainer_bp.py:2022-04-30 14:30:18,676:Iteration: 1800, Meta Train Loss 0.0005548473965669202
trainer_bp.py:2022-04-30 14:30:27,656:Iteration: 1800, val loss 0.0013896803097399931
trainer_bp.py:2022-04-30 14:31:51,305:Epoch:  4
trainer_bp.py:2022-04-30 14:31:51,306:saving model for the first time!
trainer_bp.py:2022-04-30 14:31:52,961:Iteration: 0, Meta Train Loss 0.001120415979986
trainer_bp.py:2022-04-30 14:32:02,022:Iteration: 0, val loss 0.0014359386867802155
trainer_bp.py:2022-04-30 14:34:45,461:Iteration: 100, Meta Train Loss 0.0011887593102752573
trainer_bp.py:2022-04-30 14:34:54,532:Iteration: 100, val loss 0.0013914029440486805
trainer_bp.py:2022-04-30 14:37:38,644:Iteration: 200, Meta Train Loss 0.0005829177608827302
trainer_bp.py:2022-04-30 14:37:47,696:Iteration: 200, val loss 0.0014415967667916396
trainer_bp.py:2022-04-30 14:40:32,628:Iteration: 300, Meta Train Loss 0.0010254247535163058
trainer_bp.py:2022-04-30 14:40:41,746:Iteration: 300, val loss 0.0014106907796571902
trainer_bp.py:2022-04-30 14:43:26,044:Iteration: 400, Meta Train Loss 0.0017752962015467036
trainer_bp.py:2022-04-30 14:43:35,144:Iteration: 400, val loss 0.0014588490990537968
trainer_bp.py:2022-04-30 14:46:19,470:Iteration: 500, Meta Train Loss 0.0017981124046772925
trainer_bp.py:2022-04-30 14:46:28,505:Iteration: 500, val loss 0.001426907136129646
trainer_bp.py:2022-04-30 14:49:12,283:Iteration: 600, Meta Train Loss 0.0005798977587495102
trainer_bp.py:2022-04-30 14:49:21,402:Iteration: 600, val loss 0.0014572163383302491
trainer_bp.py:2022-04-30 14:52:05,981:Iteration: 700, Meta Train Loss 0.0009313468602056568
trainer_bp.py:2022-04-30 14:52:14,992:Iteration: 700, val loss 0.0015199785495347488
trainer_bp.py:2022-04-30 14:54:58,507:Iteration: 800, Meta Train Loss 0.0006265317841621749
trainer_bp.py:2022-04-30 14:55:07,546:Iteration: 800, val loss 0.0014395927242670972
trainer_bp.py:2022-04-30 14:57:50,944:Iteration: 900, Meta Train Loss 0.0015719526988251281
trainer_bp.py:2022-04-30 14:58:00,064:Iteration: 900, val loss 0.001382035758831697
trainer_bp.py:2022-04-30 15:00:43,650:Iteration: 1000, Meta Train Loss 0.0005714593644987942
trainer_bp.py:2022-04-30 15:00:52,644:Iteration: 1000, val loss 0.0013986767594814165
trainer_bp.py:2022-04-30 15:03:36,599:Iteration: 1100, Meta Train Loss 0.0014585993640408702
trainer_bp.py:2022-04-30 15:03:45,738:Iteration: 1100, val loss 0.0014026546303622241
trainer_bp.py:2022-04-30 15:06:33,972:Iteration: 1200, Meta Train Loss 0.0009779009099909733
trainer_bp.py:2022-04-30 15:06:43,023:Iteration: 1200, val loss 0.0015678157504021265
trainer_bp.py:2022-04-30 15:09:33,508:Iteration: 1300, Meta Train Loss 0.0006760675801833183
trainer_bp.py:2022-04-30 15:09:42,600:Iteration: 1300, val loss 0.0014370491308399965
trainer_bp.py:2022-04-30 15:12:34,442:Iteration: 1400, Meta Train Loss 0.0005489109520303617
trainer_bp.py:2022-04-30 15:12:43,484:Iteration: 1400, val loss 0.0013828089161628003
trainer_bp.py:2022-04-30 15:15:32,716:Iteration: 1500, Meta Train Loss 0.00045192522612599477
trainer_bp.py:2022-04-30 15:15:41,789:Iteration: 1500, val loss 0.0014829760224295662
trainer_bp.py:2022-04-30 15:18:32,951:Iteration: 1600, Meta Train Loss 0.0010126921330580589
trainer_bp.py:2022-04-30 15:18:41,972:Iteration: 1600, val loss 0.0015763172167465574
trainer_bp.py:2022-04-30 15:21:31,646:Iteration: 1700, Meta Train Loss 0.0009301169285173054
trainer_bp.py:2022-04-30 15:21:40,738:Iteration: 1700, val loss 0.001419236724501064
trainer_bp.py:2022-04-30 15:24:33,017:Iteration: 1800, Meta Train Loss 0.0032385495298501254
trainer_bp.py:2022-04-30 15:24:42,098:Iteration: 1800, val loss 0.001558023339556811
trainer_bp.py:2022-04-30 15:26:07,681:Epoch:  5
trainer_bp.py:2022-04-30 15:26:09,428:Iteration: 0, Meta Train Loss 0.0007192465476290706
trainer_bp.py:2022-04-30 15:26:18,618:Iteration: 0, val loss 0.0015381689181488444
trainer_bp.py:2022-04-30 15:29:09,329:Iteration: 100, Meta Train Loss 0.0008900988102795636
trainer_bp.py:2022-04-30 15:29:18,430:Iteration: 100, val loss 0.0015112121539682202
trainer_bp.py:2022-04-30 15:32:05,271:Iteration: 200, Meta Train Loss 0.003913762037559079
trainer_bp.py:2022-04-30 15:32:14,500:Iteration: 200, val loss 0.001399761956677455
trainer_bp.py:2022-04-30 15:35:02,726:Iteration: 300, Meta Train Loss 0.0010088256978935013
trainer_bp.py:2022-04-30 15:35:11,765:Iteration: 300, val loss 0.001412216506756428
trainer_bp.py:2022-04-30 15:38:01,815:Iteration: 400, Meta Train Loss 0.002223226579733446
trainer_bp.py:2022-04-30 15:38:10,924:Iteration: 400, val loss 0.0015251243683029173
trainer_bp.py:2022-04-30 15:41:00,009:Iteration: 500, Meta Train Loss 0.0012108844408136794
trainer_bp.py:2022-04-30 15:41:09,054:Iteration: 500, val loss 0.0015550790362433592
trainer_bp.py:2022-04-30 15:43:56,940:Iteration: 600, Meta Train Loss 0.0006157001359414189
trainer_bp.py:2022-04-30 15:44:05,941:Iteration: 600, val loss 0.0016662868582493023
trainer_bp.py:2022-04-30 15:46:51,360:Iteration: 700, Meta Train Loss 0.000777855198043598
trainer_bp.py:2022-04-30 15:47:00,330:Iteration: 700, val loss 0.0014934810191768917
trainer_bp.py:2022-04-30 15:49:44,349:Iteration: 800, Meta Train Loss 0.0005355829089549801
trainer_bp.py:2022-04-30 15:49:53,356:Iteration: 800, val loss 0.001452718084086888
trainer_bp.py:2022-04-30 15:52:37,600:Iteration: 900, Meta Train Loss 0.0017020785906717206
trainer_bp.py:2022-04-30 15:52:46,717:Iteration: 900, val loss 0.001496384258504206
trainer_bp.py:2022-04-30 15:55:29,855:Iteration: 1000, Meta Train Loss 0.0008491259526981313
trainer_bp.py:2022-04-30 15:55:39,007:Iteration: 1000, val loss 0.001463769243605802
trainer_bp.py:2022-04-30 15:58:22,128:Iteration: 1100, Meta Train Loss 0.0008293330965000007
trainer_bp.py:2022-04-30 15:58:31,130:Iteration: 1100, val loss 0.0014380957617326439
trainer_bp.py:2022-04-30 16:01:14,860:Iteration: 1200, Meta Train Loss 0.0014695191744646186
trainer_bp.py:2022-04-30 16:01:23,858:Iteration: 1200, val loss 0.0014765179630433607
trainer_bp.py:2022-04-30 16:04:07,641:Iteration: 1300, Meta Train Loss 0.0008480497075196577
trainer_bp.py:2022-04-30 16:04:16,798:Iteration: 1300, val loss 0.0014705067845976654
trainer_bp.py:2022-04-30 16:07:00,665:Iteration: 1400, Meta Train Loss 0.000784844555505928
trainer_bp.py:2022-04-30 16:07:09,822:Iteration: 1400, val loss 0.0015195734998399463
trainer_bp.py:2022-04-30 16:09:53,052:Iteration: 1500, Meta Train Loss 0.0016182390655527141
trainer_bp.py:2022-04-30 16:10:02,196:Iteration: 1500, val loss 0.001457049464113287
trainer_bp.py:2022-04-30 16:12:45,867:Iteration: 1600, Meta Train Loss 0.000796431826881753
trainer_bp.py:2022-04-30 16:12:54,966:Iteration: 1600, val loss 0.0015598936403500056
trainer_bp.py:2022-04-30 16:15:37,901:Iteration: 1700, Meta Train Loss 0.0010955441137617348
trainer_bp.py:2022-04-30 16:15:47,508:Iteration: 1700, val loss 0.0015011546993423583
trainer_bp.py:2022-04-30 16:18:30,983:Iteration: 1800, Meta Train Loss 0.0006743196773918799
trainer_bp.py:2022-04-30 16:18:40,080:Iteration: 1800, val loss 0.0015220649868853797
trainer_bp.py:2022-04-30 16:20:03,609:Epoch:  6
trainer_bp.py:2022-04-30 16:20:05,256:Iteration: 0, Meta Train Loss 0.0011877885107787654
trainer_bp.py:2022-04-30 16:20:14,374:Iteration: 0, val loss 0.0022230926598964637
trainer_bp.py:2022-04-30 16:22:58,469:Iteration: 100, Meta Train Loss 0.0005175379066527369
trainer_bp.py:2022-04-30 16:23:07,569:Iteration: 100, val loss 0.0014647633948409863
trainer_bp.py:2022-04-30 16:25:51,086:Iteration: 200, Meta Train Loss 0.0007926544824007945
trainer_bp.py:2022-04-30 16:26:00,169:Iteration: 200, val loss 0.0014613010736334536
trainer_bp.py:2022-04-30 16:28:43,533:Iteration: 300, Meta Train Loss 0.000968817762973997
trainer_bp.py:2022-04-30 16:28:52,641:Iteration: 300, val loss 0.0014496132624777253
trainer_bp.py:2022-04-30 16:31:35,899:Iteration: 400, Meta Train Loss 0.0012812868531270729
trainer_bp.py:2022-04-30 16:31:44,993:Iteration: 400, val loss 0.0018009395508664042
trainer_bp.py:2022-04-30 16:34:28,544:Iteration: 500, Meta Train Loss 0.001515078286972034
trainer_bp.py:2022-04-30 16:34:37,704:Iteration: 500, val loss 0.0014336433938284278
trainer_bp.py:2022-04-30 16:37:21,167:Iteration: 600, Meta Train Loss 0.0005505481072460376
trainer_bp.py:2022-04-30 16:37:30,736:Iteration: 600, val loss 0.0015965951123111922
trainer_bp.py:2022-04-30 16:40:14,282:Iteration: 700, Meta Train Loss 0.0011157535635757403
trainer_bp.py:2022-04-30 16:40:23,333:Iteration: 700, val loss 0.0014402133610922658
trainer_bp.py:2022-04-30 16:43:06,950:Iteration: 800, Meta Train Loss 0.001010159262212319
trainer_bp.py:2022-04-30 16:43:16,088:Iteration: 800, val loss 0.0014678274098321742
trainer_bp.py:2022-04-30 16:45:59,206:Iteration: 900, Meta Train Loss 0.0009446448918479117
trainer_bp.py:2022-04-30 16:46:08,213:Iteration: 900, val loss 0.001463202793513375
trainer_bp.py:2022-04-30 16:48:51,651:Iteration: 1000, Meta Train Loss 0.0021087053058622316
trainer_bp.py:2022-04-30 16:49:00,790:Iteration: 1000, val loss 0.0014353454613437223
trainer_bp.py:2022-04-30 16:51:43,968:Iteration: 1100, Meta Train Loss 0.00134551838155988
trainer_bp.py:2022-04-30 16:51:53,047:Iteration: 1100, val loss 0.001465744379683217
trainer_bp.py:2022-04-30 16:54:36,710:Iteration: 1200, Meta Train Loss 0.000672188751324092
trainer_bp.py:2022-04-30 16:54:45,812:Iteration: 1200, val loss 0.0014561564644551442
trainer_bp.py:2022-04-30 16:57:29,701:Iteration: 1300, Meta Train Loss 0.0007699623864488302
trainer_bp.py:2022-04-30 16:57:38,884:Iteration: 1300, val loss 0.0014522492212317472
trainer_bp.py:2022-04-30 17:00:22,208:Iteration: 1400, Meta Train Loss 0.0009574964083929766
trainer_bp.py:2022-04-30 17:00:31,713:Iteration: 1400, val loss 0.0016178007598189892
trainer_bp.py:2022-04-30 17:03:15,050:Iteration: 1500, Meta Train Loss 0.0005595529822433485
trainer_bp.py:2022-04-30 17:03:24,200:Iteration: 1500, val loss 0.0015272917316054237
trainer_bp.py:2022-04-30 17:06:08,125:Iteration: 1600, Meta Train Loss 0.0010860295642148904
trainer_bp.py:2022-04-30 17:06:17,310:Iteration: 1600, val loss 0.0015811360168003722
trainer_bp.py:2022-04-30 17:09:00,131:Iteration: 1700, Meta Train Loss 0.0008148697885161506
trainer_bp.py:2022-04-30 17:09:09,238:Iteration: 1700, val loss 0.0015699537191212348
trainer_bp.py:2022-04-30 17:11:52,166:Iteration: 1800, Meta Train Loss 0.0006967248693481884
trainer_bp.py:2022-04-30 17:12:01,272:Iteration: 1800, val loss 0.0015200748865162375
trainer_bp.py:2022-04-30 17:13:24,938:Epoch:  7
trainer_bp.py:2022-04-30 17:13:24,939:Early stop at epoch: 6
trainer_bp.py:2022-04-30 17:13:24,940:Early stop loss: 0.0013896803097399931, val loss: 0.0015200748865162375
trainer_bp.py:2022-04-30 17:13:24,947:-------start-baseline-------
data_utils.py:2022-04-30 17:13:28,401:# all trajectories: 24694
trainer_bp.py:2022-04-30 17:13:28,407:Using 18520 instances for training
trainer_bp.py:2022-04-30 17:13:28,407:Using 6174 instances for validation
trainer_bp.py:2022-04-30 17:13:28,410:Epoch:  0
trainer_bp.py:2022-04-30 17:13:28,498:iteration: 0, baseline train loss 0.040699419949642344
trainer_bp.py:2022-04-30 17:13:37,632:Iteration: 0, baseline val loss 0.03396589715244376
trainer_bp.py:2022-04-30 17:13:42,720:iteration: 100, baseline train loss 0.0018357834475716157
trainer_bp.py:2022-04-30 17:13:51,950:Iteration: 100, baseline val loss 0.0024852157353241907
trainer_bp.py:2022-04-30 17:13:57,061:iteration: 200, baseline train loss 0.0015137006025807424
trainer_bp.py:2022-04-30 17:14:06,236:Iteration: 200, baseline val loss 0.0021770466071151925
trainer_bp.py:2022-04-30 17:14:11,361:iteration: 300, baseline train loss 0.001818979434525227
trainer_bp.py:2022-04-30 17:14:20,398:Iteration: 300, baseline val loss 0.0020416358938639
trainer_bp.py:2022-04-30 17:14:25,448:iteration: 400, baseline train loss 0.0020038425652908858
trainer_bp.py:2022-04-30 17:14:34,489:Iteration: 400, baseline val loss 0.0019486279714398449
trainer_bp.py:2022-04-30 17:14:39,536:iteration: 500, baseline train loss 0.001736064536019509
trainer_bp.py:2022-04-30 17:14:48,717:Iteration: 500, baseline val loss 0.0018531826069230245
trainer_bp.py:2022-04-30 17:14:52,770:Epoch:  1
trainer_bp.py:2022-04-30 17:14:52,847:iteration: 0, baseline train loss 0.0015081923726782732
trainer_bp.py:2022-04-30 17:15:02,092:Iteration: 0, baseline val loss 0.001731113215465897
trainer_bp.py:2022-04-30 17:15:07,204:iteration: 100, baseline train loss 0.0012081266266917672
trainer_bp.py:2022-04-30 17:15:16,274:Iteration: 100, baseline val loss 0.0015850418797264101
trainer_bp.py:2022-04-30 17:15:21,296:iteration: 200, baseline train loss 0.001177653345678988
trainer_bp.py:2022-04-30 17:15:30,454:Iteration: 200, baseline val loss 0.0013389705644982883
trainer_bp.py:2022-04-30 17:15:35,499:iteration: 300, baseline train loss 0.0009680055867161936
trainer_bp.py:2022-04-30 17:15:44,598:Iteration: 300, baseline val loss 0.0012972550676213297
trainer_bp.py:2022-04-30 17:15:49,615:iteration: 400, baseline train loss 0.0010504754261040626
trainer_bp.py:2022-04-30 17:15:58,725:Iteration: 400, baseline val loss 0.0013074228047170013
trainer_bp.py:2022-04-30 17:16:03,794:iteration: 500, baseline train loss 0.0012064644128926712
trainer_bp.py:2022-04-30 17:16:12,939:Iteration: 500, baseline val loss 0.0012497225792601934
trainer_bp.py:2022-04-30 17:16:16,921:Epoch:  2
trainer_bp.py:2022-04-30 17:16:16,985:iteration: 0, baseline train loss 0.0011869997479714144
trainer_bp.py:2022-04-30 17:16:26,160:Iteration: 0, baseline val loss 0.0012455367151142597
trainer_bp.py:2022-04-30 17:16:31,193:iteration: 100, baseline train loss 0.0011531817697260833
trainer_bp.py:2022-04-30 17:16:40,326:Iteration: 100, baseline val loss 0.001236251149553649
trainer_bp.py:2022-04-30 17:16:45,381:iteration: 200, baseline train loss 0.0017294453754745638
trainer_bp.py:2022-04-30 17:16:54,561:Iteration: 200, baseline val loss 0.0012551045552419296
trainer_bp.py:2022-04-30 17:16:59,644:iteration: 300, baseline train loss 0.0008670848972936328
trainer_bp.py:2022-04-30 17:17:09,718:Iteration: 300, baseline val loss 0.001227564067190718
trainer_bp.py:2022-04-30 17:17:14,787:iteration: 400, baseline train loss 0.0009510129613833026
trainer_bp.py:2022-04-30 17:17:24,009:Iteration: 400, baseline val loss 0.0012594123561208907
trainer_bp.py:2022-04-30 17:17:29,072:iteration: 500, baseline train loss 0.0009276391392183939
trainer_bp.py:2022-04-30 17:17:38,160:Iteration: 500, baseline val loss 0.0012298288777922177
trainer_bp.py:2022-04-30 17:17:42,110:Epoch:  3
trainer_bp.py:2022-04-30 17:17:42,110:saving model for the first time!
